EAN|TITLE|PUB_NAME|PUB_DATE|AUTHOR|PAGE_NUM|SUBJECT_TIME|SUBJECT|WEIGHT|COVER_SMALL|COVER_LARGE|COVER_MED|AGE_MIN|AGE_MAX|ADULT_FLAG|DEWEW_NUM|DEPTH|WIDTH|LENGTH|PRICE|PUBLIC_DOMAIN_FLAG|PUB_COUNTRY_CD|US_RIGHTS_IND|BISAC_SUBJ_CD
9780345511294|Star Wars Darth Plagueis|Lucas Books|2012|James Luceno|||||https://covers.openlibrary.org/b/id/7488914-S.jpg|https://covers.openlibrary.org/b/id/7488914-L.jpg|https://covers.openlibrary.org/b/id/7488914-M.jpg|||||1.07|4.14|6.85|7.99|||N|FIC028030
9780316027656|Eclipse (The Twilight Saga)|Little, Brown Books for Young Readers|August 4, 2009|Stephenie Meyer|640||In library|15.2 ounces|https://covers.openlibrary.org/b/id/6300421-S.jpg|https://covers.openlibrary.org/b/id/6300421-L.jpg|https://covers.openlibrary.org/b/id/6300421-M.jpg|12|17||Fic|1.75|5.5|8.25|16.99|||N|YAF052050
9780307566539|Irresistible Forces|Random House Publishing Group|2009|Danielle Steel|||Fiction||||||||813.5/4||||6.99|||N|FIC044000
9780448479859|Who was Galileo?|Penguin Group (USA)|2015|Patricia Demuth|105||Astronomers|||||8|12||520.92|0.26|5.31|7.63|5.99|||N|JNF007090
9780060572341|Where the Sidewalk Ends|HarperCollins|1974|Shel Silverstein|||Humorous poetry||https://covers.openlibrary.org/b/id/6667345-S.jpg|https://covers.openlibrary.org/b/id/6667345-L.jpg|https://covers.openlibrary.org/b/id/6667345-M.jpg|4|8||811.54|0.95|6.75|8.75|18.99|||N|JUV070000
9780316421997|The Ten Thousand Doors of January|Redhook Books/Orbit|2019|Alix E. Harrow|374||||https://covers.openlibrary.org/b/id/8953430-S.jpg|https://covers.openlibrary.org/b/id/8953430-L.jpg|https://covers.openlibrary.org/b/id/8953430-M.jpg|||||1.6|6.5|9.6|27|||N|FIC061000
9780439784542|The other minister --|Arthur A. Levine / Scholastic|2005 07|J. K. Rowling|||fantasy||https://covers.openlibrary.org/b/id/8346348-S.jpg|https://covers.openlibrary.org/b/id/8346348-L.jpg|https://covers.openlibrary.org/b/id/8346348-M.jpg|9|12||[Fic]|2|6|9|29.99|||N|JUV037000
9780316219143|The Time of Contempt (The Witcher Book 2)|Orbit|Aug 27, 2013|Andrzej Sapkowski|337||||https://covers.openlibrary.org/b/id/8742079-S.jpg|https://covers.openlibrary.org/b/id/8742079-L.jpg|https://covers.openlibrary.org/b/id/8742079-M.jpg||||||||9.99|||N|FIC009020
9780385344326|The affair|Delacorte Press|2011|Lee Child|||In library||https://covers.openlibrary.org/b/id/7164070-S.jpg|https://covers.openlibrary.org/b/id/7164070-L.jpg|https://covers.openlibrary.org/b/id/7164070-M.jpg||||813.54|1.4|6.2|9.3|28|||N|FIC031000
9780062915931|Grit & Grace: Train the Mind, Train the Body, Own Your Life|Harper Wave|2019||||||https://covers.openlibrary.org/b/id/9134905-S.jpg|https://covers.openlibrary.org/b/id/9134905-L.jpg|https://covers.openlibrary.org/b/id/9134905-M.jpg|||||0.93|7.38|9.12|29.99|||N|HEA017000
9780062390011|Lady in the Lake|William Morrow|2019||||||https://covers.openlibrary.org/b/id/8751861-S.jpg|https://covers.openlibrary.org/b/id/8751861-L.jpg|https://covers.openlibrary.org/b/id/8751861-M.jpg|||||1.13|6|9|26.99|||N|FIC030000
9780394800790|How the Grinch Stole Christmas!|Random House|1957|Dr. Seuss|||Noël||https://covers.openlibrary.org/b/id/6624864-S.jpg|https://covers.openlibrary.org/b/id/6624864-L.jpg|https://covers.openlibrary.org/b/id/6624864-M.jpg|5|8||[E]|0.4|8.25|11.25|16.99|||N|JUV017010
9780440336051|The Hard Way|Random House Publishing Group|2006|Lee Child|||Detective and mystery stories||https://covers.openlibrary.org/b/id/6411101-S.jpg|https://covers.openlibrary.org/b/id/6411101-L.jpg|https://covers.openlibrary.org/b/id/6411101-M.jpg||||||||9.99|||N|FIC030000
9780316067935|Breaking Dawn (Twilight #4)|Little, Brown|2010|Stephenie Meyer||vampires and warewolf love|In library||https://covers.openlibrary.org/b/id/6455997-S.jpg|https://covers.openlibrary.org/b/id/6455997-L.jpg|https://covers.openlibrary.org/b/id/6455997-M.jpg|12|17||813.6|2.3|5.45|8.2|16.99|||N|YAF052050
9780439136365|{'level': 0, 'label': 'One', 'pagenum': '1', 'title': 'Owl Post'}|Scholastic Inc.|2001 September|J. K. Rowling|||fantasy fiction||https://covers.openlibrary.org/b/id/8465072-S.jpg|https://covers.openlibrary.org/b/id/8465072-L.jpg|https://covers.openlibrary.org/b/id/8465072-M.jpg|9|12||823.914||5.25|7.62|10.99|||N|JUV037000
9780060559717|The Day the World Came to Town|Harper Paperbacks|August 14, 2003|Jim Defede|256||||https://covers.openlibrary.org/b/id/29358-S.jpg|https://covers.openlibrary.org/b/id/29358-L.jpg|https://covers.openlibrary.org/b/id/29358-M.jpg||||971.8|0.58|5.31|8|16.99|||N|HIS054000
9780385352680|Lost and Wanted|Knopf|Apr 02, 2019|Nell Freudenberger|336||||https://covers.openlibrary.org/b/id/8809085-S.jpg|https://covers.openlibrary.org/b/id/8809085-L.jpg|https://covers.openlibrary.org/b/id/8809085-M.jpg|||||1.25|6.62|9.53|26.95|||N|FIC071000
9780345527684|Smokin' seventeen|Bantam Books|2011|Janet Evanovich|||Stephanie Plum (Fictitious character)||||||||813/.54|1.1|6.38|9.52|28|||N|FIC022040
9780451481085|The Last Kids on Earth|Viking Books for Young Readers|Oct 16, 2018|Max Brallier|816||Fiction||https://covers.openlibrary.org/b/id/8830396-S.jpg|https://covers.openlibrary.org/b/id/8830396-L.jpg|https://covers.openlibrary.org/b/id/8830396-M.jpg|8|12|||3.13|5.75|8.63|41.97|||N|JUV001010
9780142414934|Paper Towns|Penguin|2009|John Green|||||https://covers.openlibrary.org/b/id/7089678-S.jpg|https://covers.openlibrary.org/b/id/7089678-L.jpg|https://covers.openlibrary.org/b/id/7089678-M.jpg|14|17||813.6|0.87|5.5|8.25|10.99|||N|YAF052020
9780345543851|Rizzoli & Isles||2014|Tess Gerritsen|330||Mystery & Detective||https://covers.openlibrary.org/b/id/9084994-S.jpg|https://covers.openlibrary.org/b/id/9084994-L.jpg|https://covers.openlibrary.org/b/id/9084994-M.jpg||||813.54|1.13|6.39|9.49|27|||N|FIC031000
9780316273831|The lady of the lake||2017|Andrzej Sapkowski|554||Heiresses|||||||||1.5|5.5|8.25|16.99|||N|FIC009020
9780061649165|One Foot in the Grave|HarperCollins|2008|Jeaniene Frost|||Vampires||https://covers.openlibrary.org/b/id/6404439-S.jpg|https://covers.openlibrary.org/b/id/6404439-L.jpg|https://covers.openlibrary.org/b/id/6404439-M.jpg||||||||||||
9780062497918|Laugh-out-loud Christmas jokes for kids||2016|Elliott, Rob (Humorist)|144||Humor|||||6|10||818.602|0.28|4|7|5.99|||N|JNF028020
9780399589829|The Soul of America|Random House Trade Paperbacks|Apr 30, 2019|Jon Meacham|416||Civilization||https://covers.openlibrary.org/b/id/8809255-S.jpg|https://covers.openlibrary.org/b/id/8809255-L.jpg|https://covers.openlibrary.org/b/id/8809255-M.jpg|||||1.1|6.1|9.2|20|||N|HIS036000
9780061992889|The Chronicles Of Narnia The Original Novels|HarperCollins|2010|C. S. Lewis||1940|Princes||https://covers.openlibrary.org/b/id/-1-S.jpg|https://covers.openlibrary.org/b/id/-1-L.jpg|https://covers.openlibrary.org/b/id/-1-M.jpg|9|12||823.912||4.19|6.75|45|||N|JUV037000
9780316383219|The Land of Stories: An Author's Odyssey|Little, Brown Books for Young Readers|Jun 13, 2017|Chris Colfer|464||Characters in literature||https://covers.openlibrary.org/b/id/8402954-S.jpg|https://covers.openlibrary.org/b/id/8402954-L.jpg|https://covers.openlibrary.org/b/id/8402954-M.jpg|8|12|||1.25|5.25|7.62|9.99|||N|JUV012030
9780399240461|Where's Spot?|Putnam Juvenile|June 30, 2003|Eric Hill|12||Toy and movable books||https://covers.openlibrary.org/b/id/260113-S.jpg|https://covers.openlibrary.org/b/id/260113-L.jpg|https://covers.openlibrary.org/b/id/260113-M.jpg|0|2||823.9/1|0.6|6.15|6.32|7.99|||N|JUV002070
9780345514400|I Know Why the Caged Bird Sings|Ballantine Books|April 21, 2009|Maya Angelou|304|20th century|Social life and customs|4.8 ounces|https://covers.openlibrary.org/b/id/6304869-S.jpg|https://covers.openlibrary.org/b/id/6304869-L.jpg|https://covers.openlibrary.org/b/id/6304869-M.jpg||||818.540|0.79|4.22|6.85|7.99|||N|BIO002010
9780061648380|The Art of Racing in the Rain|HarperCollins|2008|Garth Stein|||Fiction||https://covers.openlibrary.org/b/id/6424366-S.jpg|https://covers.openlibrary.org/b/id/6424366-L.jpg|https://covers.openlibrary.org/b/id/6424366-M.jpg||||813/.54||||11.99|||N|FIC000000
9780134757599|Refactoring|Addision-Wesley|2018|Martin Fowler|||||https://covers.openlibrary.org/b/id/8507565-S.jpg|https://covers.openlibrary.org/b/id/8507565-L.jpg|https://covers.openlibrary.org/b/id/8507565-M.jpg|||||1|7.65|9.4|59.99|||N|COM051210
9780316527583|The Inn|Little, Brown and Company|2019|James Patterson|||||https://covers.openlibrary.org/b/id/8748165-S.jpg|https://covers.openlibrary.org/b/id/8748165-L.jpg|https://covers.openlibrary.org/b/id/8748165-M.jpg|||||1.65|6.4|9.65|28|||N|FIC031010
9780307163271|Pat the Bunny Book and Bunny Gift Set|Golden Books|2001|Dorothy Kunhardt|||||https://covers.openlibrary.org/b/id/6683877-S.jpg|https://covers.openlibrary.org/b/id/6683877-L.jpg|https://covers.openlibrary.org/b/id/6683877-M.jpg|0.09|2||NA|2.62|7.12|8.81|16.99|||N|JUV002210
9780140177398|Of Mice and Men - Wikipedia|Penguin Bookos|1993|John Steinbeck|107|1930s|Labor Trilogy||https://covers.openlibrary.org/b/id/96845-S.jpg|https://covers.openlibrary.org/b/id/96845-L.jpg|https://covers.openlibrary.org/b/id/96845-M.jpg||||FIC.|0.29|4.17|7.47|12|||N|FIC019000
9780345490933|Magic Hour|Random House Publishing Group|2006|Kristin Hannah|||Fiction||https://covers.openlibrary.org/b/id/6400333-S.jpg|https://covers.openlibrary.org/b/id/6400333-L.jpg|https://covers.openlibrary.org/b/id/6400333-M.jpg||||||||7.99|||N|FIC044000
9780374500016|Night (book) - Wikipedia|Hill and Wang|2006|Elie Wiesel|120|20th century|Holocaust||https://covers.openlibrary.org/b/id/9153946-S.jpg|https://covers.openlibrary.org/b/id/9153946-L.jpg|https://covers.openlibrary.org/b/id/9153946-M.jpg|14|18||940.53/|0.39|5.67|8.31|11|||N|BIO037000
9780062855312|Never Have I Ever|William Morrow|2019|Joshilyn Jackson|||||https://covers.openlibrary.org/b/id/8748170-S.jpg|https://covers.openlibrary.org/b/id/8748170-L.jpg|https://covers.openlibrary.org/b/id/8748170-M.jpg|||||1.13|6|9|26.99|||N|FIC030000
9780439845069|Bob Books Set 4- Compound Words|Scholastic Paperbacks|May 1, 2006||16||||https://covers.openlibrary.org/b/id/279494-S.jpg|https://covers.openlibrary.org/b/id/279494-L.jpg|https://covers.openlibrary.org/b/id/279494-M.jpg|4|6||E|1.7|5.5|4.25|16.99|||N|JUV043000
9780062049537|Inside Out|Harper|2019||||||https://covers.openlibrary.org/b/id/8790381-S.jpg|https://covers.openlibrary.org/b/id/8790381-L.jpg|https://covers.openlibrary.org/b/id/8790381-M.jpg|||||1.02|6|9|27.99|||N|BIO026000
9780142407332|The outsiders|Speak|2012||||||https://covers.openlibrary.org/b/id/8743708-S.jpg|https://covers.openlibrary.org/b/id/8743708-L.jpg|https://covers.openlibrary.org/b/id/8743708-M.jpg|12|17||Fic|0.57|5.63|8.25|10.99|||N|YAF009000
9780062470195|Pete the Cat : 5-Minute Pete the Cat Stories|HarperFestival|Jan 03, 2017|James Dean|192||||https://covers.openlibrary.org/b/id/8844354-S.jpg|https://covers.openlibrary.org/b/id/8844354-L.jpg|https://covers.openlibrary.org/b/id/8844354-M.jpg|4|8||E|0.71|8|10.75|12.99|||N|JUV002050
9780399242052|The Very Hungry Caterpillar Board Book and Plush (Book&Toy)|Philomel|August 30, 2002|Eric Carle|24||Internet Archive Wishlist||https://covers.openlibrary.org/b/id/260147-S.jpg|https://covers.openlibrary.org/b/id/260147-L.jpg|https://covers.openlibrary.org/b/id/260147-M.jpg|0.03|3||813.5/4|5.25|3.19|7.38|19.99|||N|JUV002140
9780345459503|Distant Shores|Random House Publishing Group|2002|Kristin Hannah|||Married women||https://covers.openlibrary.org/b/id/6406807-S.jpg|https://covers.openlibrary.org/b/id/6406807-L.jpg|https://covers.openlibrary.org/b/id/6406807-M.jpg||||||||7.99|||N|FIC044000
9780374155018|Find Me|Farrar, Straus And Giroux|2019|Andre Aciman|||||https://covers.openlibrary.org/b/id/9120218-S.jpg|https://covers.openlibrary.org/b/id/9120218-L.jpg|https://covers.openlibrary.org/b/id/9120218-M.jpg|||||1.02|5.44|8.53|27|||N|FIC019000
9780316420297|Killer Insticts|Little, Brown and Company|2019||||||https://covers.openlibrary.org/b/id/8779559-S.jpg|https://covers.openlibrary.org/b/id/8779559-L.jpg|https://covers.openlibrary.org/b/id/8779559-M.jpg|||||1.5|6.5|9.5|28|||N|FIC031010
9780375984402|We Were Liars|Delacorte Press|May 13, 2014|E. Lockhart|242||||https://covers.openlibrary.org/b/id/8409356-S.jpg|https://covers.openlibrary.org/b/id/8409356-L.jpg|https://covers.openlibrary.org/b/id/8409356-M.jpg|12|17||||||9.99|||N|YAF018000
9780439023528|THE HUNGER GAMES - Suzanne Collins|Scholastic Press|July 6, 2010|Suzanne Collins|384||severe poverty||https://covers.openlibrary.org/b/id/6299623-S.jpg|https://covers.openlibrary.org/b/id/6299623-L.jpg|https://covers.openlibrary.org/b/id/6299623-M.jpg|13|17||813.6|0.74|5.25|8|12.99|||N|YAF015000
9780307491732|Tell No One|Random House Publishing Group|2009|Harlan Coben|||Physicians||||||||813/.54||||7.99|||N|FIC030000
9780062319791|I'll Be Gone in the Dark|Harper Perennial|Feb 26, 2019|Michelle McNamara|368||Rapists||https://covers.openlibrary.org/b/id/8797659-S.jpg|https://covers.openlibrary.org/b/id/8797659-L.jpg|https://covers.openlibrary.org/b/id/8797659-M.jpg|||||0.86|5.31|8|17.99|||N|TRU002010
9780062803832|Unfu*k Yourself: Get Out of Your Head and into Your Life|HarperOne|Aug 01, 2017|Gary John Bishop|224||Self-realization||https://covers.openlibrary.org/b/id/8570672-S.jpg|https://covers.openlibrary.org/b/id/8570672-L.jpg|https://covers.openlibrary.org/b/id/8570672-M.jpg|||||0.81|5|8|21.99|||N|SEL027000
9780142426425|Fish In A Tree|Puffin|2015|Lynda Mullaly Hunt|266||||https://covers.openlibrary.org/b/id/8170861-S.jpg|https://covers.openlibrary.org/b/id/8170861-L.jpg|https://covers.openlibrary.org/b/id/8170861-M.jpg|10|14|||0.79|5.13|7.81|8.99|||N|JUV035000
9780310356141|Rhythms of Renewal|Zondervan|Oct 01, 2019|Rebekah Lyons|304||||https://covers.openlibrary.org/b/id/8843012-S.jpg|https://covers.openlibrary.org/b/id/8843012-L.jpg|https://covers.openlibrary.org/b/id/8843012-M.jpg|||||1.2|5.9|8.5|24.99|||N|REL012070
9780316207577|Treasure hunters|Little, Brown|2013|James Patterson|451||Brothers and sisters|||||8|12|||1.25|5.25|7.75|8|||N|JUV019000
9780399588181|Part I|Spiegel & Grau|2016|Trevor Noah||1980s - 2016|apartheid||https://covers.openlibrary.org/b/id/8179774-S.jpg|https://covers.openlibrary.org/b/id/8179774-L.jpg|https://covers.openlibrary.org/b/id/8179774-M.jpg||||||||14.99|||N|BIO026000
9780345544988|A spark of light||2018|Jodi Picoult|||FICTION / Contemporary Women|||||||||1.15|6.47|9.54|28.99|||N|FIC044000
9780062457738|The Subtle Art of Not Giving a F*ck: A Counterintuitive Approach to Living a Good Life (The Subtle Art of Not Giving a F*ck (2 Book Series) 1)|Harper|Sep 13, 2016|Mark Manson|212||||https://covers.openlibrary.org/b/id/8596650-S.jpg|https://covers.openlibrary.org/b/id/8596650-L.jpg|https://covers.openlibrary.org/b/id/8596650-M.jpg||||||||12.99|||N|SEL021000
9780316420266|The 18th Abduction (Women's Murder Club)|Little, Brown and Company|Apr 29, 2019|James Patterson|416||||https://covers.openlibrary.org/b/id/8575753-S.jpg|https://covers.openlibrary.org/b/id/8575753-L.jpg|https://covers.openlibrary.org/b/id/8575753-M.jpg|||||1.25|6.5|9.65|29|||N|FIC030000
9780316485548|Capturing the Devil|JIMMY Patterson Books, an imprint of Little, Brown and Company, a division of Hachette Book Group, Inc.|2019||||||https://covers.openlibrary.org/b/id/8918926-S.jpg|https://covers.openlibrary.org/b/id/8918926-L.jpg|https://covers.openlibrary.org/b/id/8918926-M.jpg|15|17|||1.7|6.55|9.25|18.99|||N|YAF042000
9780307414298|Life Expectancy|Random House Publishing Group|2007|Dean Koontz|||Forecasting||||||||813/.54||||8.99|||N|FIC031080
9780062662835|With the Fire on High|HarperTeen|May 07, 2019|Elizabeth Acevedo|400||||https://covers.openlibrary.org/b/id/8797859-S.jpg|https://covers.openlibrary.org/b/id/8797859-L.jpg|https://covers.openlibrary.org/b/id/8797859-M.jpg|13|17|||1.25|5.5|8.25|17.99|||N|YAF011000
9780385528863|The Shining|Knopf Doubleday Publishing Group|2008|Stephen King|||Hotelkeepers||https://covers.openlibrary.org/b/id/6393387-S.jpg|https://covers.openlibrary.org/b/id/6393387-L.jpg|https://covers.openlibrary.org/b/id/6393387-M.jpg||||[Fic]||||8.99|||N|FIC015000
9780399593444|Seven Stones to Stand or Fall: A Collection of Outlander Fiction|Dell|Jun 27, 2017|Diana Gabaldon|545||||https://covers.openlibrary.org/b/id/8429731-S.jpg|https://covers.openlibrary.org/b/id/8429731-L.jpg|https://covers.openlibrary.org/b/id/8429731-M.jpg||||||||13.99|||N|FIC014000
9780062682895|Scary Stories Paperback Box Set: The Complete 3-Book Collection with Classic Art by Stephen Gammell|HarperCollins|Jul 25, 2017|Alvin Schwartz|368||||https://covers.openlibrary.org/b/id/8458268-S.jpg|https://covers.openlibrary.org/b/id/8458268-L.jpg|https://covers.openlibrary.org/b/id/8458268-M.jpg|8|12||||6|9|23.97|||N|JUV069000
9780399179501|Child's Play|Delacorte Press|2019|Danielle Steel|||||https://covers.openlibrary.org/b/id/8848020-S.jpg|https://covers.openlibrary.org/b/id/8848020-L.jpg|https://covers.openlibrary.org/b/id/8848020-M.jpg|||||1.12|6.41|9.57|28.99|||N|FIC044000
9780061289057|Daddy's Girl|HarperCollins|2007|Lisa Scottoline|||Law teachers||https://covers.openlibrary.org/b/id/6411199-S.jpg|https://covers.openlibrary.org/b/id/6411199-L.jpg|https://covers.openlibrary.org/b/id/6411199-M.jpg||||813/.54||||11.99|||N|FIC022040
9780439845090|Bob Books Set 3- Word Families|Scholastic Paperbacks|May 1, 2006||16||||https://covers.openlibrary.org/b/id/279495-S.jpg|https://covers.openlibrary.org/b/id/279495-L.jpg|https://covers.openlibrary.org/b/id/279495-M.jpg|4|6||E|1.7|5.62|5.62|16.99|||N|JUV043000
9780440333883|The Fiery Cross|Random House Publishing Group|2002|Diana Gabaldon||Colonial period, ca. 1600-1775|Fantasy fiction||||||||||||9.99|||N|FIC014000
9780345472328|The mindsets|Ballantine Books|2008|Carol S. Dweck|277||Belief and doubt||https://covers.openlibrary.org/b/id/8695264-S.jpg|https://covers.openlibrary.org/b/id/8695264-L.jpg|https://covers.openlibrary.org/b/id/8695264-M.jpg||||158.1|0.67|5.15|7.93|17|||N|PSY031000
9780439673631|I love you through and through|Scholastic|2005|Bernadette Rossetti-Shustak|||Individuality||https://covers.openlibrary.org/b/id/6514560-S.jpg|https://covers.openlibrary.org/b/id/6514560-L.jpg|https://covers.openlibrary.org/b/id/6514560-M.jpg|1|4||E|0.71|7.06|8.16|8.95|||N|JUV013000
9780399559136|Dr. Seuss's Horse Museum|Random House|2019||76||||https://covers.openlibrary.org/b/id/8805437-S.jpg|https://covers.openlibrary.org/b/id/8805437-L.jpg|https://covers.openlibrary.org/b/id/8805437-M.jpg|7|12|||0.52|8.31|11.19|21.99|||N|JNF006070
9780399179471|Lost and Found|Delacorte Press|2019|Danielle Steel|270||||https://covers.openlibrary.org/b/id/8636502-S.jpg|https://covers.openlibrary.org/b/id/8636502-L.jpg|https://covers.openlibrary.org/b/id/8636502-M.jpg|||||1.06|6.39|9.54|28.99|||N|FIC044000
9780440334989|The Enemy|Random House Publishing Group|2004|Lee Child|||Military police in fiction||https://covers.openlibrary.org/b/id/6395093-S.jpg|https://covers.openlibrary.org/b/id/6395093-L.jpg|https://covers.openlibrary.org/b/id/6395093-M.jpg||||||||9.99|||N|FIC031000
9780064400558|Before breakfast --|HarperTrophy|1999|E. B. White|184||In library||https://covers.openlibrary.org/b/id/8461736-S.jpg|https://covers.openlibrary.org/b/id/8461736-L.jpg|https://covers.openlibrary.org/b/id/8461736-M.jpg|6|11||813.5/2|0.38|5.12|7.62|8.99|||N|JUV007000
9780345519252|Sizzle|Random House Publishing Group|2009|Julie Garwood|||Fiction||https://covers.openlibrary.org/b/id/6396098-S.jpg|https://covers.openlibrary.org/b/id/6396098-L.jpg|https://covers.openlibrary.org/b/id/6396098-M.jpg||||||||7.99|||N|FIC027110
9780316013697|The Absolutely True Diary of a Part-Time Indian|||Sherman Alexie|||Race relations||https://covers.openlibrary.org/b/id/6338655-S.jpg|https://covers.openlibrary.org/b/id/6338655-L.jpg|https://covers.openlibrary.org/b/id/6338655-M.jpg|12|17||[Fic]|1|5.5|8.25|15.99|||N|YAF058030
9780440335177|Drums of Autumn|Random House Publishing Group|2004|Diana Gabaldon||Colonial period, ca. 1600-1775|In library||||||||||||9.99|||N|FIC014000
9780316531269|The Chain|Mulholland Books|Jul 09, 2019|Adrian McKinty|368||yesyesyesyesyesyes||https://covers.openlibrary.org/b/id/8742963-S.jpg|https://covers.openlibrary.org/b/id/8742963-L.jpg|https://covers.openlibrary.org/b/id/8742963-M.jpg|||||1.45|6.5|9.65|28|||N|FIC031010
9780060547639|Listening Woman|HarperCollins|2002|Tony Hillerman|||Fiction||https://covers.openlibrary.org/b/id/6396607-S.jpg|https://covers.openlibrary.org/b/id/6396607-L.jpg|https://covers.openlibrary.org/b/id/6396607-M.jpg||||813/.54||||6.5|||N|FIC022020
9780307388629|Wikipedia|Knopf Doubleday Publishing Group|2007|Toni Morrison||19th century|Literature||||||||813/.54||||11.99|||N|FIC019000
9780062834300|Searching for Sylvie Lee|William Morrow|2019||317||||https://covers.openlibrary.org/b/id/8741302-S.jpg|https://covers.openlibrary.org/b/id/8741302-L.jpg|https://covers.openlibrary.org/b/id/8741302-M.jpg|||||1.09|6|9|26.99|||N|FIC019000
9780399592300|Under Occupation|Random House|2019||||||https://covers.openlibrary.org/b/id/9164266-S.jpg|https://covers.openlibrary.org/b/id/9164266-L.jpg|https://covers.openlibrary.org/b/id/9164266-M.jpg|||||0.9|6.3|9.6|27|||N|FIC006000
9780307785282|Fever Season (A Benjamin January Mystery Book 2)|Bantam|Jan 05, 2011|Barbara Hambly|417||||https://covers.openlibrary.org/b/id/8455919-S.jpg|https://covers.openlibrary.org/b/id/8455919-L.jpg|https://covers.openlibrary.org/b/id/8455919-M.jpg||||||||9.99|||N|FIC014000
9780440245681|An echo in the bone|Dell|2011|Diana Gabaldon|1155|Revolution, 1775-1783|Jamie Fraser (Fictitious character)||https://covers.openlibrary.org/b/id/8063812-S.jpg|https://covers.openlibrary.org/b/id/8063812-L.jpg|https://covers.openlibrary.org/b/id/8063812-M.jpg||||813.54|1.9|4.16|6.81|9.99|||N|FIC014000
9780143119685|A Discovery of Witches|Penguin|2011|Deborah E. Harkness|579||Vampires--Fiction.||https://covers.openlibrary.org/b/id/6998669-S.jpg|https://covers.openlibrary.org/b/id/6998669-L.jpg|https://covers.openlibrary.org/b/id/6998669-M.jpg||||813/.6|1.2|5.5|8.4|18|||N|FIC024000
9780440339533|61 Hours|Random House Publishing Group|2010|Lee Child|||Mystery||https://covers.openlibrary.org/b/id/6398825-S.jpg|https://covers.openlibrary.org/b/id/6398825-L.jpg|https://covers.openlibrary.org/b/id/6398825-M.jpg||||||||9.99|||N|FIC031000
9780142408810|Judy Blume on the Web: Tales of a Fourth Grade Nothing|Puffin|April 19, 2007|Judy Blume|120|Present Day|turtles||https://covers.openlibrary.org/b/id/8442113-S.jpg|https://covers.openlibrary.org/b/id/8442113-L.jpg|https://covers.openlibrary.org/b/id/8442113-M.jpg|8|11||[Fic]|0.4|5.13|7.69|7.99|||N|JUV013070
9780062823557|The Silent Thaw|HarperCollins|2019||||||https://covers.openlibrary.org/b/id/9161882-S.jpg|https://covers.openlibrary.org/b/id/9161882-L.jpg|https://covers.openlibrary.org/b/id/9161882-M.jpg|8|12|||1.13|5.5|8.25|17.99|||N|JUV002050
9780061130281|Night Shadow|HarperCollins|2005|Catherine Coulter||19th century|Social life and customs||https://covers.openlibrary.org/b/id/6406019-S.jpg|https://covers.openlibrary.org/b/id/6406019-L.jpg|https://covers.openlibrary.org/b/id/6406019-M.jpg||||813/.54||||6.99|||N|FIC027050
9780307387899|The Road - Wikipedia|Vintage International|2006|Cormac McCarthy|287|Unknown|post-apocalyptic fiction||https://covers.openlibrary.org/b/id/8569999-S.jpg|https://covers.openlibrary.org/b/id/8569999-L.jpg|https://covers.openlibrary.org/b/id/8569999-M.jpg||||813/.54|0.91|5.13|7.96|16|||N|FIC019000
9780440335573|Faithless|Random House Publishing Group|2005|Karin Slaughter|||Jeffrey Tolliver (Fictitious character)||https://covers.openlibrary.org/b/id/6396975-S.jpg|https://covers.openlibrary.org/b/id/6396975-L.jpg|https://covers.openlibrary.org/b/id/6396975-M.jpg||||||||7.99|||N|FIC030000
9780316435574|What Happens in Paradise|Little, Brown and Company|2019||||||https://covers.openlibrary.org/b/id/8847398-S.jpg|https://covers.openlibrary.org/b/id/8847398-L.jpg|https://covers.openlibrary.org/b/id/8847398-M.jpg|||||1.4|6.45|9.65|28|||N|FIC044000
9780345505514|The Jefferson key|Ballantine Books|2011|Steve Berry|||Cotton Malone (Fictitious character)||https://covers.openlibrary.org/b/id/6935418-S.jpg|https://covers.openlibrary.org/b/id/6935418-L.jpg|https://covers.openlibrary.org/b/id/6935418-M.jpg||||813.6|1.57|6.39|9.54|26|||N|FIC031000
9780307566805|Second Chance|Random House Publishing Group|2009|Danielle Steel|||Widowers||||||||813/.54||||8.99|||N|FIC044000
9780316071284|Beautiful Creatures|Little, Brown Books for Young Readers|2009|Kami Garcia||1861-1865|Dreams||https://covers.openlibrary.org/b/id/6420793-S.jpg|https://covers.openlibrary.org/b/id/6420793-L.jpg|https://covers.openlibrary.org/b/id/6420793-M.jpg|12|17||Fic||||9.99|||N|YAF019010
9780440418603|The Golden Compass|Random House Children's Books|2001|Philip Pullman|||Fiction||https://covers.openlibrary.org/b/id/6436428-S.jpg|https://covers.openlibrary.org/b/id/6436428-L.jpg|https://covers.openlibrary.org/b/id/6436428-M.jpg|12|17||||||7.99|||N|JUV037000
9780060721435|Hallowe'en Party|HarperCollins|2003|Agatha Christie|||Murder||https://covers.openlibrary.org/b/id/6413319-S.jpg|https://covers.openlibrary.org/b/id/6413319-L.jpg|https://covers.openlibrary.org/b/id/6413319-M.jpg||||823.9/1||||6.99|||N|FIC022030
9780439120425|esperansa rising|Scholastic Corporation|2007|Pam Muñoz Ryan|262|||||||8|12||Fic|0.8|5.25|7.62|7.99|||N|JUV011030
